GeneID	KOID	PathwayID
gid13404.1.1	K05907	map00920
gid13410.0.1	K10839	map03420
gid13410.0.1	K10839	map04141
gid13415.0.1	K14488	map04075
gid13415.0.2	K14488	map04075
gid13416.0.1	K13034	map00270
gid13416.0.1	K13034	map00460
gid13416.0.1	K13034	map00920
gid13419.0.1	K12129	map04712
gid1341.0.1	K14404	map03015
gid13420.0.1	K02129	map00190
gid13427.0.1	K19891	map00500
gid13429.0.1	K04799	map03030
gid13429.0.1	K04799	map03410
gid13429.0.1	K04799	map03450
gid13434.0.1	K05681	map02010
gid13436.1.1	K10534	map00910
gid13439.0.1	K06269	map03015
gid13447.0.1	K18880	map00071
gid13447.0.1	K18880	map04626
gid13447.0.2	K18880	map00071
gid13447.0.2	K18880	map04626
gid13447.1.1	K18880	map00071
gid13447.1.1	K18880	map04626
gid13448.0.1	K00850	map00010
gid13448.0.1	K00850	map00030
gid13448.0.1	K00850	map00051
gid13448.0.1	K00850	map00052
gid13448.0.1	K00850	map03018
gid13449.0.1	K13675	map00514
gid1344.0.1	K13459	map04626
gid1344.2.1	K13459	map04626
gid13453.0.1	K03129	map03022
gid13462.0.1	K12486	map04144
gid13464.0.1	K14303	map03013
gid1346.0.1	K10047	map00053
gid1346.0.1	K10047	map00562
gid1346.0.1	K10047	map04070
gid13470.2.1	K00799	map00480
gid13471.0.1	K04125	map00904
gid13473.0.1	K14485	map04075
gid13475.0.1	K03231	map03013
gid13478.0.1	K09518	map04141
gid13480.0.1	K15397	map00062
gid13485.0.1	K14557	map03008
gid13486.0.1	K12599	map03018
gid13493.0.1	K22771	map00944
gid13494.0.2	K00921	map00562
gid13494.0.2	K00921	map04070
gid13494.0.2	K00921	map04145
gid13498.0.1	K10143	map04120
gid13498.0.1	K10143	map04712
gid1349.0.2	K19199	map00310
gid13509.0.1	K06691	map03050
gid13511.0.1	K12585	map03018
gid13513.0.1	K01859	map00941
gid13526.0.1	K15376	map00790
gid13529.0.1	K03100	map03060
gid13531.0.1	K01455	map00460
gid13531.0.1	K01455	map00630
gid13531.0.1	K01455	map00910
gid13538.0.1	K00963	map00040
gid13538.0.1	K00963	map00052
gid13538.0.1	K00963	map00500
gid13538.0.1	K00963	map00520
gid13539.0.1	K02258	map00190
gid1353.0.1	K00940	map00230
gid1353.0.1	K00940	map00240
gid1353.0.1	K00940	map04016
gid13540.0.1	K02952	map03010
gid1354.0.1	K00791	map00908
gid13553.0.1	K02998	map03010
gid13554.0.1	K01251	map00270
gid13555.0.1	K01880	map00970
gid1355.0.1	K12885	map03040
gid13562.0.1	K03122	map03022
gid13577.0.1	K14455	map00220
gid13577.0.1	K14455	map00250
gid13577.0.1	K14455	map00270
gid13577.0.1	K14455	map00330
gid13577.0.1	K14455	map00350
gid13577.0.1	K14455	map00360
gid13577.0.1	K14455	map00400
gid13577.0.1	K14455	map00710
gid13577.0.1	K14455	map00950
gid13577.0.1	K14455	map00960
gid13581.0.1	K02992	map03010
gid13582.0.1	K08343	map04136
gid13593.0.1	K03283	map03040
gid13593.0.1	K03283	map04141
gid13593.0.1	K03283	map04144
gid13594.0.1	K05663	map02010
gid13594.0.2	K05663	map02010
gid13596.0.1	K07937	map04144
gid13598.0.1	K20603	map04016
gid13610.0.1	K05658	map02010
gid13615.0.1	K13648	map00520
gid13623.0.1	K00549	map00270
gid13623.0.1	K00549	map00450
gid13625.0.1	K00128	map00010
gid13625.0.1	K00128	map00053
gid13625.0.1	K00128	map00071
gid13625.0.1	K00128	map00280
gid13625.0.1	K00128	map00310
gid13625.0.1	K00128	map00330
gid13625.0.1	K00128	map00340
gid13625.0.1	K00128	map00380
gid13625.0.1	K00128	map00410
gid13625.0.1	K00128	map00561
gid13625.0.1	K00128	map00620
gid13625.0.1	K00128	map00903
gid13630.0.1	K10775	map00360
gid13630.0.1	K10775	map00940
gid13639.0.1	K08099	map00860
gid13647.0.1	K07512	map00062
gid1364.0.1	K10576	map04120
gid1364.1.2	K10576	map04120
gid13652.0.1	K01803	map00010
gid13652.0.1	K01803	map00051
gid13652.0.1	K01803	map00562
gid13652.0.1	K01803	map00710
gid13656.0.1	K02955	map03010
gid13657.0.1	K08486	map04130
gid13661.0.1	K14314	map03013
gid13663.0.1	K08486	map04130
gid1366.0.1	K01214	map00500
gid13671.0.1	K02901	map03010
gid13674.0.1	K00801	map00100
gid13674.0.1	K00801	map00909
gid13676.0.1	K03781	map00380
gid13676.0.1	K03781	map00630
gid13676.0.1	K03781	map04016
gid13676.0.1	K03781	map04146
gid13681.0.1	K02939	map03010
gid13684.0.1	K03849	map00510
gid1369.0.1	K12447	map00040
gid1369.0.1	K12447	map00052
gid1369.0.1	K12447	map00053
gid1369.0.1	K12447	map00520
gid1369.1.1	K07765	map04141
gid13700.0.1	K12818	map03040
gid13703.0.1	K10144	map04120
gid13705.0.1	K12580	map03018
gid13712.0.1	K02542	map03030
gid13716.0.1	K02183	map04016
gid13716.0.1	K02183	map04070
gid13716.0.1	K02183	map04626
gid13717.0.1	K13151	map03013
gid13723.0.1	K02153	map00190
gid13723.0.1	K02153	map04145
gid13727.0.1	K09588	map00905
gid13729.0.1	K12486	map04144
gid13735.0.1	K02990	map03010
gid13736.0.1	K07953	map04141
gid13737.0.1	K19517	map00562
gid1373.0.1	K00475	map00941
gid13740.0.1	K01679	map00020
gid13740.0.1	K01679	map00620
gid13743.0.1	K14486	map04075
gid1374.0.1	K02940	map03010
gid1374.1.1	K02940	map03010
gid13752.0.1	K13258	map00943
gid13754.0.1	K14760	map00130
gid13759.0.1	K10683	map03440
gid13763.0.1	K10576	map04120
gid13764.0.1	K14404	map03015
gid13775.0.2	K14411	map03015
gid13777.0.1	K14488	map04075
gid13777.0.2	K14488	map04075
gid13779.0.1	K09580	map04141
gid13784.0.1	K00789	map00270
gid1378.0.1	K00679	map00561
gid13794.0.1	K08486	map04130
gid137.0.1	K07765	map04141
gid13803.0.1	K02998	map03010
gid13808.0.1	K09659	map00510
gid1380.0.1	K03257	map03013
gid1380.0.2	K03257	map03013
gid13815.0.1	K01213	map00040
gid13819.0.1	K09658	map00510
gid13819.0.1	K09658	map00563
gid13821.0.1	K02989	map03010
gid13823.0.1	K02880	map03010
gid13829.0.1	K12200	map04144
gid13830.0.1	K00869	map00900
gid13830.0.1	K00869	map04146
gid13832.0.1	K12867	map03040
gid13835.0.1	K05278	map00941
gid13839.0.1	K13525	map04141
gid13840.0.4	K01051	map00040
gid13846.0.1	K00799	map00480
gid13848.0.1	K15544	map03015
gid13851.0.1	K13464	map04075
gid13855.0.1	K01126	map00564
gid13855.0.2	K01126	map00564
gid13861.0.1	K00600	map00260
gid13861.0.1	K00600	map00460
gid13861.0.1	K00600	map00630
gid13861.0.1	K00600	map00670
gid13863.0.1	K10573	map04120
gid13865.0.1	K12831	map03040
gid13866.0.1	K07418	map00590
gid13866.0.1	K07418	map00591
gid13870.0.1	K00033	map00030
gid13870.0.1	K00033	map00480
gid13874.1.1	K00820	map00250
gid13874.1.1	K00820	map00520
gid13874.2.1	K13457	map04626
gid13878.0.1	K10846	map03420
gid13880.0.1	K05278	map00941
gid13880.1.1	K05278	map00941
gid13886.0.1	K04354	map03015
gid13887.0.1	K05658	map02010
gid13890.0.1	K02991	map03010
gid13895.0.1	K05666	map02010
gid13895.1.1	K05666	map02010
gid13898.0.1	K02993	map03010
gid1389.0.1	K16222	map04712
gid138.0.1	K00679	map00561
gid13918.0.1	K02183	map04016
gid13918.0.1	K02183	map04070
gid13918.0.1	K02183	map04626
gid13919.0.1	K13545	map00860
gid13931.0.1	K14494	map04075
gid13938.0.1	K05607	map00280
gid1393.0.1	K11584	map03015
gid13943.0.1	K01810	map00010
gid13943.0.1	K01810	map00030
gid13943.0.1	K01810	map00500
gid13943.0.1	K01810	map00520
gid13945.0.1	K15633	map00010
gid13945.0.1	K15633	map00260
gid13946.0.1	K10743	map03030
gid13947.0.1	K09841	map00906
gid13952.0.1	K01968	map00280
gid13953.0.1	K00975	map00500
gid13953.0.1	K00975	map00520
gid13953.1.1	K00975	map00500
gid13953.1.1	K00975	map00520
gid13956.0.1	K14432	map04075
gid13957.0.1	K10604	map04120
gid13961.0.1	K14510	map04016
gid13961.0.1	K14510	map04075
gid13967.0.1	K02900	map03010
gid13969.0.1	K13941	map00790
gid13976.0.1	K12119	map04712
gid1397.0.1	K01626	map00400
gid13983.0.1	K01051	map00040
gid13984.0.1	K01883	map00970
gid13987.0.1	K05666	map02010
gid13988.0.1	K01805	map00040
gid13988.0.1	K01805	map00051
gid13993.0.1	K00558	map00270
gid13994.0.1	K00234	map00020
gid13994.0.1	K00234	map00190
gid13995.0.2	K13508	map00561
gid13995.0.2	K13508	map00564
gid13997.0.1	K08269	map04136
gid14009.0.1	K14492	map04075
gid14011.0.1	K02942	map03010
gid14018.0.1	K01082	map00920
gid1401.0.1	K05282	map00904
gid14030.0.1	K12184	map04144
gid14031.0.1	K21480	map00860
gid14039.0.1	K13800	map00240
gid1403.0.1	K12860	map03040
gid14043.0.1	K01187	map00052
gid14043.0.1	K01187	map00500
gid14049.0.1	K01805	map00040
gid14049.0.1	K01805	map00051
gid1404.0.1	K01934	map00670
gid14050.0.1	K01115	map00564
gid14050.0.1	K01115	map00565
gid14050.0.1	K01115	map04144
gid14053.0.1	K01176	map00500
gid14057.0.1	K02871	map03010
gid14059.0.2	K00058	map00260
gid14062.0.1	K03006	map00230
gid14062.0.1	K03006	map00240
gid14062.0.1	K03006	map03020
gid14068.0.1	K13065	map00940
gid14068.0.1	K13065	map00941
gid14068.0.1	K13065	map00945
gid14074.0.1	K10583	map04120
gid14074.0.2	K02183	map04016
gid14074.0.2	K02183	map04070
gid14074.0.2	K02183	map04626
gid14078.0.1	K00949	map00730
gid1407.0.1	K00737	map00510
gid1407.1.1	K00737	map00510
gid14081.0.1	K05929	map00564
gid14090.0.3	K02934	map03010
gid14094.0.1	K14402	map03015
gid1409.1.1	K12126	map04075
gid1409.1.1	K12126	map04712
gid140.0.1	K00134	map00010
gid140.0.1	K00134	map00710
gid140.1.1	K00134	map00010
gid140.1.1	K00134	map00710
gid14100.0.1	K00600	map00260
gid14100.0.1	K00600	map00460
gid14100.0.1	K00600	map00630
gid14100.0.1	K00600	map00670
gid14105.0.1	K05658	map02010
gid14108.0.2	K05278	map00941
gid14119.0.1	K03283	map03040
gid14119.0.1	K03283	map04141
gid14119.0.1	K03283	map04144
gid14125.0.1	K13065	map00940
gid14125.0.1	K13065	map00941
gid14125.0.1	K13065	map00945
gid14126.0.1	K03231	map03013
gid14134.0.1	K02865	map03010
gid14139.0.1	K00279	map00908
gid14140.0.1	K01099	map00562
gid14140.0.1	K01099	map04070
gid14144.0.2	K00417	map00190
gid14149.0.1	K15777	map00965
gid1414.0.2	K05658	map02010
gid1414.0.3	K02984	map03010
gid1414.1.1	K03028	map03050
gid1414.2.1	K03028	map03050
gid14152.0.1	K16903	map00380
gid14155.0.1	K04392	map04145
gid14155.0.1	K04392	map04933
gid14158.0.1	K03006	map00230
gid14158.0.1	K03006	map00240
gid14158.0.1	K03006	map03020
gid1415.0.1	K12590	map03018
gid14161.0.1	K03238	map03013
gid14169.0.1	K14488	map04075
gid1416.0.1	K13415	map04075
gid14170.0.1	K13459	map04626
gid14171.0.1	K02256	map00190
gid1418.0.1	K00030	map00020
gid14194.0.1	K11517	map00630
gid14194.0.1	K11517	map04146
gid14197.0.1	K12191	map04144
gid14197.1.1	K12191	map04144
gid14198.0.1	K03434	map00563
gid1419.0.1	K14307	map03013
gid14204.0.1	K14496	map04016
gid14204.0.1	K14496	map04075
gid14206.0.1	K12616	map03018
gid14208.0.1	K02335	map00230
gid14208.0.1	K02335	map00240
gid14208.0.1	K02335	map03030
gid14208.0.1	K02335	map03410
gid14208.0.1	K02335	map03420
gid14208.0.1	K02335	map03440
gid14211.0.1	K02112	map00190
gid14211.0.1	K02112	map00195
gid14217.0.1	K10592	map04120
gid1422.0.1	K04799	map03030
gid1422.0.1	K04799	map03410
gid1422.0.1	K04799	map03450
gid14232.0.1	K12900	map03040
gid14238.0.2	K10580	map04120
gid14251.0.1	K03946	map00190
gid14258.0.1	K11087	map03040
gid14258.1.1	K11087	map03040
gid14258.1.2	K11087	map03040
gid1425.0.1	K10598	map04120
gid14263.0.1	K14488	map04075
gid14266.0.1	K01365	map04145
gid14268.0.1	K14488	map04075
gid14273.0.1	K09518	map04141
gid14283.0.1	K12447	map00040
gid14283.0.1	K12447	map00052
gid14283.0.1	K12447	map00053
gid14283.0.1	K12447	map00520
gid14284.0.1	K00889	map00562
gid14284.0.1	K00889	map04070
gid14284.0.1	K00889	map04144
gid14287.0.1	K07374	map04145
gid14287.0.3	K07374	map04145
gid14287.0.4	K07374	map04145
gid14287.0.5	K07374	map04145
gid14291.0.1	K10803	map03410
gid14292.0.1	K02884	map03010
gid14295.0.1	K12663	map04146
gid1429.0.1	K22013	map00860
gid142.0.1	K01188	map00460
gid142.0.1	K01188	map00500
gid142.0.1	K01188	map00940
gid14302.0.1	K06129	map00564
gid14308.0.1	K02909	map03010
gid14315.0.1	K16190	map00040
gid14315.0.1	K16190	map00053
gid14315.0.1	K16190	map00520
gid14324.0.1	K02183	map04016
gid14324.0.1	K02183	map04070
gid14324.0.1	K02183	map04626
gid14327.0.1	K02183	map04016
gid14327.0.1	K02183	map04070
gid14327.0.1	K02183	map04626
gid1432.0.1	K14398	map03015
gid14330.0.1	K03029	map03050
gid14330.1.1	K03029	map03050
gid1433.0.1	K02736	map03050
gid1433.0.2	K02736	map03050
gid14344.0.1	K07573	map03018
gid14345.0.1	K00454	map00591
gid14345.0.1	K00454	map00592
gid14346.0.2	K01535	map00190
gid14348.0.1	K18826	map00310
gid1434.0.1	K14760	map00130
gid14351.0.2	K01623	map00010
gid14351.0.2	K01623	map00030
gid14351.0.2	K01623	map00051
gid14351.0.2	K01623	map00710
gid14360.0.1	K14175	map00909
gid14360.0.2	K14175	map00909
gid14360.1.1	K14175	map00909
gid14367.0.1	K10739	map03030
gid14367.0.1	K10739	map03420
gid14367.0.1	K10739	map03430
gid14367.0.1	K10739	map03440
gid1436.1.1	K12828	map03040
gid14372.0.2	K03715	map00561
gid14374.0.1	K01365	map04145
gid14380.0.1	K13473	map04626
gid14386.0.1	K13414	map04016
gid14386.0.1	K13414	map04626
gid14390.0.1	K03283	map03040
gid14390.0.1	K03283	map04141
gid14390.0.1	K03283	map04144
gid143.0.1	K00232	map00071
gid143.0.1	K00232	map00592
gid143.0.1	K00232	map01040
gid143.0.1	K00232	map04146
gid14403.0.1	K09562	map04141
gid14406.0.1	K12127	map04712
gid14415.0.2	K13525	map04141
gid14422.0.1	K14514	map04016
gid14422.0.1	K14514	map04075
gid14428.0.1	K00384	map00450
gid14428.0.2	K00384	map00450
gid1442.0.1	K07904	map04144
gid14444.0.1	K01892	map00970
gid14448.0.1	K15422	map00562
gid14448.0.1	K15422	map00920
gid14448.0.1	K15422	map04070
gid14449.0.1	K00434	map00053
gid14449.0.1	K00434	map00480
gid14458.0.1	K03283	map03040
gid14458.0.1	K03283	map04141
gid14458.0.1	K03283	map04144
gid14466.0.1	K05359	map00400
gid14474.0.2	K11816	map00380
gid14477.0.1	K02932	map03010
gid14486.0.1	K19730	map04136
gid14490.0.1	K01623	map00010
gid14490.0.1	K01623	map00030
gid14490.0.1	K01623	map00051
gid14490.0.1	K01623	map00710
gid14494.0.1	K02933	map03010
gid14496.6.1	K07936	map03008
gid14496.6.1	K07936	map03013
gid14497.0.1	K03026	map00230
gid14497.0.1	K03026	map00240
gid14497.0.1	K03026	map03020
gid1449.0.1	K05289	map00563
gid144.0.1	K00412	map00190
gid144.0.2	K03883	map00190
gid144.0.3	K00412	map00190
gid14502.0.1	K02866	map03010
gid14507.0.2	K03237	map03013
gid14507.0.2	K03237	map04141
gid14509.0.1	K02492	map00860
gid1450.0.1	K04564	map04146
gid14522.0.1	K15920	map00520
gid14524.0.1	K02115	map00190
gid14524.0.1	K02115	map00195
gid14525.0.1	K12870	map03040
gid14526.0.1	K01904	map00130
gid14526.0.1	K01904	map00360
gid14526.0.1	K01904	map00940
gid14540.0.1	K02986	map03010
gid14542.0.1	K00028	map00620
gid14542.0.1	K00028	map00710
gid14543.0.1	K03035	map03050
gid14545.0.1	K01115	map00564
gid14545.0.1	K01115	map00565
gid14545.0.1	K01115	map04144
gid14548.1.1	K01555	map00350
gid14549.0.1	K01874	map00450
gid14549.0.1	K01874	map00970
gid14558.0.1	K01254	map00590
gid14575.0.1	K02945	map03010
gid14576.0.1	K07466	map03030
gid14576.0.1	K07466	map03420
gid14576.0.1	K07466	map03430
gid14576.0.1	K07466	map03440
gid14577.0.1	K12349	map00600
gid14579.0.1	K02183	map04016
gid14579.0.1	K02183	map04070
gid14579.0.1	K02183	map04626
gid14584.0.1	K21026	map00901
gid14585.0.1	K04523	map04141
gid14585.0.2	K04523	map04141
gid14588.0.1	K12900	map03040
gid14597.0.1	K03063	map03050
gid1459.0.1	K14682	map00220
gid145.0.1	K12309	map00052
gid145.0.1	K12309	map00511
gid145.0.1	K12309	map00531
gid145.0.1	K12309	map00600
gid145.0.1	K12309	map00604
gid145.0.2	K12309	map00052
gid145.0.2	K12309	map00511
gid145.0.2	K12309	map00531
gid145.0.2	K12309	map00600
gid145.0.2	K12309	map00604
gid145.0.3	K12309	map00052
gid145.0.3	K12309	map00511
gid145.0.3	K12309	map00531
gid145.0.3	K12309	map00600
gid145.0.3	K12309	map00604
gid145.0.4	K12309	map00052
gid145.0.4	K12309	map00511
gid145.0.4	K12309	map00531
gid145.0.4	K12309	map00600
gid145.0.4	K12309	map00604
gid14601.0.1	K13420	map04016
gid14601.0.1	K13420	map04626
gid14604.0.1	K14497	map04016
gid14604.0.1	K14497	map04075
gid14605.0.1	K05692	map04145
gid14605.0.3	K05692	map04145
gid14611.0.1	K02962	map03010
gid14611.0.2	K02962	map03010
gid14612.0.1	K13667	map00514
gid14616.0.1	K03007	map00230
gid14616.0.1	K03007	map00240
gid14616.0.1	K03007	map03020
gid14617.0.1	K00700	map00500
gid1461.0.1	K18010	map00860
gid1461.1.2	K10807	map00230
gid1461.1.2	K10807	map00240
gid1461.1.2	K10807	map00480
gid14626.0.2	K00863	map00051
gid14626.0.2	K00863	map00561
gid14629.0.1	K10615	map04120
gid14631.0.2	K03257	map03013
gid14631.1.1	K05287	map00563
gid14634.0.1	K14496	map04016
gid14634.0.1	K14496	map04075
gid14636.0.2	K16054	map00270
gid14637.0.1	K10802	map03410
gid14652.0.1	K01099	map00562
gid14652.0.1	K01099	map04070
gid14652.0.3	K01099	map00562
gid14652.0.3	K01099	map04070
gid14653.0.1	K12830	map03040
gid14658.0.1	K03715	map00561
gid1465.0.1	K13070	map00904
gid14663.0.1	K13422	map04016
gid14663.0.1	K13422	map04075
gid14671.0.1	K02969	map03010
gid14674.0.2	K07374	map04145
gid14676.0.1	K01770	map00900
gid1467.0.1	K01687	map00290
gid1467.0.1	K01687	map00770
gid14680.0.1	K02151	map00190
gid14680.0.1	K02151	map04145
gid14681.0.1	K02183	map04016
gid14681.0.1	K02183	map04070
gid14681.0.1	K02183	map04626
gid14685.0.1	K01188	map00460
gid14685.0.1	K01188	map00500
gid14685.0.1	K01188	map00940
gid14686.0.1	K08266	map04136
gid14687.0.4	K10590	map04120
gid1468.0.1	K11996	map04122
gid1469.0.1	K05666	map02010
gid146.0.1	K13416	map04016
gid146.0.1	K13416	map04075
gid146.0.1	K13416	map04626
gid146.1.2	K13416	map04016
gid146.1.2	K13416	map04075
gid146.1.2	K13416	map04626
gid14709.0.1	K15053	map04144
gid14710.0.1	K13420	map04016
gid14710.0.1	K13420	map04626
gid14713.0.1	K09680	map00770
gid14715.0.1	K02976	map03010
gid14715.0.2	K02976	map03010
gid14715.0.3	K02976	map03010
gid14716.0.1	K12116	map04712
gid14719.0.1	K01148	map03018
gid14724.0.1	K14491	map04075
gid1472.0.1	K15813	map00909
gid1473.0.1	K13667	map00514
gid14745.0.1	K01988	map00601
gid14745.0.1	K01988	map00603
gid14746.0.1	K12860	map03040
gid14753.0.1	K15095	map00902
gid14758.0.1	K01652	map00290
gid14758.0.1	K01652	map00650
gid14758.0.1	K01652	map00660
gid14758.0.1	K01652	map00770
gid14763.0.1	K00207	map00240
gid14763.0.1	K00207	map00410
gid14763.0.1	K00207	map00770
gid14763.1.1	K00207	map00240
gid14763.1.1	K00207	map00410
gid14763.1.1	K00207	map00770
gid14765.0.1	K13352	map04146
gid14767.0.1	K01187	map00052
gid14767.0.1	K01187	map00500
gid1476.0.1	K07432	map00510
gid14773.0.1	K07953	map04141
gid14774.0.1	K20802	map00460
gid14780.0.1	K14494	map04075
gid14784.0.1	K02920	map03010
gid14787.0.1	K01568	map00010
gid1478.0.1	K01866	map00970
gid14791.0.1	K02540	map03030
gid14793.0.2	K01519	map00230
gid14798.0.1	K10886	map03450
gid147.0.1	K12605	map03018
gid14801.0.1	K03794	map00860
gid14812.0.1	K18213	map03013
gid14813.0.1	K03000	map00230
gid14813.0.1	K03000	map00240
gid14813.0.1	K03000	map03020
gid14816.0.1	K01191	map00511
gid14816.0.2	K01191	map00511
gid14822.0.1	K03104	map03060
gid14825.0.1	K13993	map04141
gid14829.0.1	K03147	map00730
gid14836.0.1	K05391	map04626
gid14837.0.1	K02903	map03010
gid14840.0.1	K00549	map00270
gid14840.0.1	K00549	map00450
gid14845.0.1	K12191	map04144
gid14847.0.1	K10249	map00062
gid14847.0.2	K10249	map00062
gid1484.0.1	K22846	map00270
gid14861.0.1	K01623	map00010
gid14861.0.1	K01623	map00030
gid14861.0.1	K01623	map00051
gid14861.0.1	K01623	map00710
gid14862.0.2	K10740	map03030
gid14862.0.2	K10740	map03420
gid14862.0.2	K10740	map03430
gid14862.0.2	K10740	map03440
gid14862.1.2	K03644	map00785
gid14866.0.1	K05907	map00920
gid14872.0.1	K01522	map00230
gid14874.0.1	K08912	map00196
gid14877.0.1	K01805	map00040
gid14877.0.1	K01805	map00051
gid14878.0.1	K00726	map00510
gid1487.0.1	K01052	map00100
gid14882.0.1	K02183	map04016
gid14882.0.1	K02183	map04070
gid14882.0.1	K02183	map04626
gid14885.0.1	K00016	map00010
gid14885.0.1	K00016	map00270
gid14885.0.1	K00016	map00620
gid14885.0.1	K00016	map00640
gid14890.0.1	K01835	map00010
gid14890.0.1	K01835	map00030
gid14890.0.1	K01835	map00052
gid14890.0.1	K01835	map00230
gid14890.0.1	K01835	map00500
gid14890.0.1	K01835	map00520
gid14899.0.2	K05692	map04145
gid148.0.1	K01227	map00511
gid14903.0.1	K02256	map00190
gid14906.0.1	K01228	map00510
gid14906.0.1	K01228	map04141
gid14908.0.1	K15404	map00073
gid1490.0.1	K13065	map00940
gid1490.0.1	K13065	map00941
gid1490.0.1	K13065	map00945
gid14910.0.1	K15919	map00260
gid14910.0.1	K15919	map00630
gid14913.0.1	K14503	map04075
gid14914.0.1	K12813	map03040
gid1491.0.1	K14486	map04075
gid14928.0.1	K02976	map03010
gid1492.0.1	K15920	map00520
gid14933.0.1	K08678	map00520
gid14936.0.1	K13356	map00073
gid14936.0.1	K13356	map04146
gid1493.1.2	K09648	map03060
gid14941.0.1	K13415	map04075
gid1494.2.1	K08852	map04141
gid14952.0.1	K03231	map03013
gid14954.0.1	K02894	map03010
gid14959.0.1	K06689	map04120
gid14959.0.1	K06689	map04141
gid1495.0.1	K02942	map03010
gid14960.0.1	K00940	map00230
gid14960.0.1	K00940	map00240
gid14960.0.1	K00940	map04016
gid14961.0.1	K12815	map03040
gid14966.0.1	K12846	map03040
gid14968.0.1	K05666	map02010
gid14973.0.1	K14442	map03018
gid14976.0.1	K13459	map04626
gid14978.0.1	K21888	map00053
gid14978.0.1	K21888	map00480
gid14980.0.1	K03354	map04120
gid14984.0.1	K20716	map04016
gid14985.0.1	K12863	map03040
gid1498.0.1	K01177	map00500
gid14992.0.1	K07897	map04144
gid14992.0.1	K07897	map04145
gid14999.0.1	K10801	map03410
gid15003.0.1	K13459	map04626
gid15006.0.1	K18693	map00561
gid15006.0.1	K18693	map00564
gid15009.0.1	K12826	map03040
gid1500.0.1	K13425	map04016
gid1500.0.1	K13425	map04626
gid15016.0.1	K11098	map03040
gid15016.0.2	K11098	map03040
gid15018.0.1	K02922	map03010
gid15019.0.1	K14294	map03013
gid15019.0.1	K14294	map03015
gid15020.0.1	K02894	map03010
